image,colour_hex,colour_name,colour_family,colour_role,colour_share,chromatic,slot,n_match,n_near,best_delta_e,match_ids,near_ids
content/swipe/visuals/IMG_0066.png,90744C,ochre,yellow,accent,0.22,True,top,13,17,3.1,B032-P004;B030-P001;B062-P009;B021-P005;B047-P003;B042-P028;B047-P002;B055-P002,B050-P004;B027-P004;B016-P003;B032-P002;B050-P005;B062-P002;B042-P001;B040-P001
content/swipe/visuals/IMG_0066.png,90744C,ochre,yellow,accent,0.22,True,bottom,7,7,5.9,B042-P041;B042-P040;B044-P010;B050-P003;B052-P004;B020-P003;B050-P002,B052-P003;B051-P002;B015-P004;B007-P002;B021-P010;B050-P008;B051-P003
content/swipe/visuals/IMG_0066.png,90744C,ochre,yellow,accent,0.22,True,dress,0,2,16.0,,B042-P010;B042-P032
content/swipe/visuals/IMG_0066.png,90744C,ochre,yellow,accent,0.22,True,shoes,1,3,7.0,B029-P002,B001-P004;B009-P004;B053-P001
content/swipe/visuals/IMG_0066.png,90744C,ochre,yellow,accent,0.22,True,bag,0,1,18.7,,B056-P004
content/swipe/visuals/IMG_0066.png,90744C,ochre,yellow,accent,0.22,True,accessory,0,3,15.2,,B019-P002;B037-P008;B037-P009
content/swipe/visuals/IMG_0066.png,90744C,ochre,yellow,accent,0.22,True,base,0,5,13.2,,B003-P001;B062-P007;B005-P001;B026-P009;B004-P001
content/swipe/visuals/IMG_0066.png,90744C,ochre,yellow,accent,0.22,True,multiple,13,35,2.5,B062-P019;B022-P022;B047-P001;B023-P001;B032-P003;B046-P011;B044-P020;B042-P007,B046-P006;B062-P020;B022-P020;B042-P002;B024-P006;B024-P003;B062-P018;B042-P019
content/swipe/visuals/IMG_0066.png,5C3A1C,chocolate,brown,accent,0.114,True,layer,10,35,5.4,B021-P002;B021-P014;B054-P007;B012-P001;B042-P018;B021-P027;B040-P002;B040-P003,B030-P010;B041-P004;B054-P006;B055-P009;B041-P005;B028-P002;B027-P008;B030-P009
content/swipe/visuals/IMG_0066.png,5C3A1C,chocolate,brown,accent,0.114,True,top,20,38,2.1,B041-P009;B051-P004;B032-P004;B040-P001;B052-P001;B042-P001;B032-P002;B041-P008,B027-P004;B047-P002;B055-P002;B062-P011;B052-P002;B058-P004;B021-P005;B059-P004
content/swipe/visuals/IMG_0066.png,5C3A1C,chocolate,brown,accent,0.114,True,bottom,3,10,9.2,B050-P003;B052-P003;B052-P004,B020-P003;B042-P041;B021-P011;B021-P010;B050-P002;B021-P003;B042-P040;B020-P004
content/swipe/visuals/IMG_0066.png,5C3A1C,chocolate,brown,accent,0.114,True,dress,0,4,13.9,,B041-P007;B041-P006;B042-P010;B033-P004
content/swipe/visuals/IMG_0066.png,5C3A1C,chocolate,brown,accent,0.114,True,shoes,2,5,9.9,B055-P001;B029-P002,B039-P003;B001-P004;B009-P004;B037-P004;B053-P001
content/swipe/visuals/IMG_0066.png,5C3A1C,chocolate,brown,accent,0.114,True,bag,1,2,9.8,B054-P003,B043-P005;B056-P004
content/swipe/visuals/IMG_0066.png,5C3A1C,chocolate,brown,accent,0.114,True,accessory,0,8,12.4,,B025-P008;B031-P009;B032-P001;B037-P009;B055-P003;B019-P002;B021-P009;B020-P006
content/swipe/visuals/IMG_0066.png,5C3A1C,chocolate,brown,accent,0.114,True,base,2,4,8.6,B062-P007;B003-P001,B062-P008;B002-P001;B005-P001;B026-P009
content/swipe/visuals/IMG_0066.png,5C3A1C,chocolate,brown,accent,0.114,True,multiple,10,59,3.3,B022-P014;B021-P026;B020-P005;B046-P006;B022-P020;B036-P001;B023-P006;B022-P007,B026-P007;B022-P013;B049-P003;B022-P021;B045-P001;B032-P003;B033-P002;B039-P004
content/swipe/visuals/IMG_0136.png,85765B,olive,green,dominant,0.305,True,layer,17,8,7.2,B042-P018;B021-P016;B041-P005;B021-P002;B060-P005;B021-P014;B027-P008;B040-P002,B008-P003;B059-P001;B021-P013;B054-P001;B061-P002;B021-P022;B059-P002;B055-P009
content/swipe/visuals/IMG_0136.png,85765B,olive,green,dominant,0.305,True,top,10,25,4.6,B030-P001;B032-P004;B042-P028;B031-P005;B062-P005;B055-P002;B030-P002;B062-P009,B027-P004;B047-P003;B047-P002;B016-P003;B029-P001;B051-P004;B016-P002;B032-P002
content/swipe/visuals/IMG_0136.png,85765B,olive,green,dominant,0.305,True,bottom,4,8,4.7,B044-P010;B042-P041;B042-P040;B020-P003,B050-P003;B052-P004;B050-P002;B007-P002;B021-P010;B052-P003;B051-P002;B021-P011
content/swipe/visuals/IMG_0136.png,85765B,olive,green,dominant,0.305,True,dress,0,2,16.4,,B042-P010;B042-P032
content/swipe/visuals/IMG_0136.png,85765B,olive,green,dominant,0.305,True,shoes,1,3,5.6,B029-P002,B001-P004;B009-P004;B062-P017
content/swipe/visuals/IMG_0136.png,85765B,olive,green,dominant,0.305,True,bag,0,1,14.6,,B056-P004
content/swipe/visuals/IMG_0136.png,85765B,olive,green,dominant,0.305,True,accessory,2,1,11.3,B019-P002;B037-P008,B037-P009
content/swipe/visuals/IMG_0136.png,85765B,olive,green,dominant,0.305,True,base,0,4,13.1,,B005-P001;B003-P001;B062-P007;B002-P001
content/swipe/visuals/IMG_0136.png,85765B,olive,green,dominant,0.305,True,multiple,21,42,4.6,B062-P019;B044-P020;B032-P003;B042-P019;B042-P002;B024-P006;B036-P007;B023-P001,B022-P014;B057-P004;B042-P006;B022-P013;B042-P007;B044-P003;B049-P003;B023-P009
content/swipe/visuals/IMG_0136.png,2D2A1C,olive,green,secondary,0.221,True,layer,61,33,4.3,B054-P006;B027-P008;B037-P007;B042-P017;B038-P001;B061-P003;B012-P001;B030-P009,B021-P022;B042-P042;B040-P006;B042-P013;B030-P008;B040-P004;B054-P007;B019-P003
content/swipe/visuals/IMG_0136.png,2D2A1C,olive,green,secondary,0.221,True,top,42,35,2.6,B016-P003;B045-P002;B031-P005;B053-P003;B059-P004;B030-P001;B030-P002;B057-P005,B021-P024;B007-P001;B008-P002;B031-P007;B007-P003;B034-P002;B018-P001;B052-P002
content/swipe/visuals/IMG_0136.png,2D2A1C,olive,green,secondary,0.221,True,bottom,13,15,7.0,B020-P004;B020-P003;B021-P015;B041-P003;B020-P001;B042-P022;B052-P006;B044-P019,B042-P033;B042-P023;B015-P002;B044-P008;B021-P003;B011-P002;B011-P001;B021-P011
content/swipe/visuals/IMG_0136.png,2D2A1C,olive,green,secondary,0.221,True,dress,7,3,8.5,B042-P031;B042-P014;B041-P007;B033-P004;B041-P006;B041-P002;B042-P010,B042-P030;B042-P021;B042-P011
content/swipe/visuals/IMG_0136.png,2D2A1C,olive,green,secondary,0.221,True,shoes,4,4,6.0,B029-P002;B039-P003;B053-P001;B037-P004,B001-P004;B009-P004;B062-P017;B055-P001
content/swipe/visuals/IMG_0136.png,2D2A1C,olive,green,secondary,0.221,True,bag,5,1,8.1,B043-P005;B056-P004;B053-P004;B054-P003;B053-P005,B043-P006
content/swipe/visuals/IMG_0136.png,2D2A1C,olive,green,secondary,0.221,True,accessory,4,4,9.9,B055-P003;B031-P009;B032-P001;B021-P001,B031-P001;B019-P002;B037-P009;B021-P009
content/swipe/visuals/IMG_0136.png,2D2A1C,olive,green,secondary,0.221,True,base,4,1,10.1,B062-P007;B005-P001;B062-P008;B003-P001,B002-P001
content/swipe/visuals/IMG_0136.png,2D2A1C,olive,green,secondary,0.221,True,multiple,69,30,2.9,B023-P007;B023-P008;B024-P004;B026-P005;B023-P009;B043-P007;B049-P003;B044-P003,B020-P005;B018-P003;B042-P007;B019-P006;B022-P020;B024-P005;B026-P007;B026-P001
content/swipe/visuals/IMG_0136.png,A09584,tan,brown,secondary,0.21,True,layer,12,17,5.7,B021-P018;B043-P002;B041-P004;B021-P016;B060-P006;B027-P008;B043-P003;B059-P002,B060-P005;B060-P002;B021-P014;B037-P007;B058-P005;B001-P001;B009-P001;B021-P021
content/swipe/visuals/IMG_0136.png,A09584,tan,brown,secondary,0.21,True,top,19,26,5.4,B030-P002;B031-P005;B016-P003;B042-P028;B025-P003;B032-P004;B057-P006;B042-P029,B021-P025;B050-P006;B052-P002;B057-P003;B038-P002;B011-P007;B062-P015;B062-P012
content/swipe/visuals/IMG_0136.png,A09584,tan,brown,secondary,0.21,True,bottom,6,14,6.0,B021-P010;B007-P002;B021-P011;B044-P010;B042-P040;B042-P041,B042-P038;B020-P003;B050-P003;B051-P002;B050-P002;B048-P003;B050-P008;B051-P003
content/swipe/visuals/IMG_0136.png,A09584,tan,brown,secondary,0.21,True,dress,2,0,7.1,B042-P032;B042-P010,
content/swipe/visuals/IMG_0136.png,A09584,tan,brown,secondary,0.21,True,shoes,1,4,7.7,B029-P002,B062-P017;B001-P004;B009-P004;B053-P001
content/swipe/visuals/IMG_0136.png,A09584,tan,brown,secondary,0.21,True,accessory,2,3,7.6,B037-P008;B037-P009,B025-P008;B019-P002;B045-P004
content/swipe/visuals/IMG_0136.png,A09584,tan,brown,secondary,0.21,True,base,1,3,10.3,B003-P001,B004-P001;B005-P001;B026-P009
content/swipe/visuals/IMG_0136.png,A09584,tan,brown,secondary,0.21,True,multiple,51,30,2.6,B062-P020;B062-P018;B062-P019;B042-P002;B043-P007;B023-P009;B023-P014;B025-P007,B006-P001;B018-P003;B047-P001;B046-P011;B036-P006;B026-P007;B039-P004;B046-P010
content/swipe/visuals/IMG_0136.png,625034,olive,green,accent,0.168,True,layer,12,33,3.3,B054-P007;B021-P002;B021-P014;B040-P003;B041-P005;B012-P001;B042-P018;B040-P002,B038-P001;B042-P017;B043-P003;B060-P005;B041-P004;B042-P016;B027-P005;B037-P007
content/swipe/visuals/IMG_0136.png,625034,olive,green,accent,0.168,True,top,15,37,5.8,B051-P004;B032-P004;B032-P002;B055-P002;B062-P005;B027-P004;B059-P005;B052-P001,B053-P003;B031-P002;B042-P001;B028-P012;B040-P001;B014-P001;B059-P004;B031-P005
content/swipe/visuals/IMG_0136.png,625034,olive,green,accent,0.168,True,bottom,4,6,6.6,B042-P041;B020-P003;B052-P003;B042-P040,B052-P004;B050-P002;B044-P010;B050-P003;B048-P003;B020-P004
content/swipe/visuals/IMG_0136.png,625034,olive,green,accent,0.168,True,dress,0,2,17.3,,B041-P007;B041-P006
content/swipe/visuals/IMG_0136.png,625034,olive,green,accent,0.168,True,shoes,1,7,5.3,B029-P002,B039-P003;B001-P004;B009-P004;B062-P017;B053-P001;B055-P001;B037-P004
content/swipe/visuals/IMG_0136.png,625034,olive,green,accent,0.168,True,bag,0,3,13.2,,B054-P003;B056-P004;B043-P005
content/swipe/visuals/IMG_0136.png,625034,olive,green,accent,0.168,True,accessory,0,7,12.7,,B019-P002;B037-P009;B055-P003;B031-P009;B032-P001;B037-P008;B021-P001
content/swipe/visuals/IMG_0136.png,625034,olive,green,accent,0.168,True,base,1,4,8.3,B062-P007,B003-P001;B002-P001;B062-P008;B005-P001
content/swipe/visuals/IMG_0136.png,625034,olive,green,accent,0.168,True,multiple,10,59,4.2,B021-P026;B020-P005;B049-P003;B022-P014;B022-P020;B046-P006;B039-P004;B022-P013,B022-P021;B023-P011;B062-P019;B024-P004;B036-P001;B006-P001;B023-P015;B033-P002
content/swipe/visuals/IMG_0137.png,956F4D,ochre,yellow,dominant,0.255,True,layer,6,16,1.7,B021-P016;B021-P014;B021-P021;B021-P002;B027-P008;B054-P007,B040-P002;B021-P013;B040-P003;B041-P005;B041-P004;B008-P003;B021-P022;B042-P018
content/swipe/visuals/IMG_0137.png,956F4D,ochre,yellow,dominant,0.255,True,top,15,16,4.2,B021-P005;B032-P004;B062-P009;B030-P001;B055-P002;B050-P004;B062-P005;B047-P003,B050-P005;B032-P002;B016-P002;B040-P001;B042-P001;B016-P003;B025-P003;B052-P001
content/swipe/visuals/IMG_0137.png,956F4D,ochre,yellow,dominant,0.255,True,bottom,6,8,6.3,B042-P041;B050-P003;B052-P004;B042-P040;B050-P002;B044-P010,B052-P003;B020-P003;B015-P004;B051-P002;B007-P002;B050-P008;B051-P003;B021-P010
content/swipe/visuals/IMG_0137.png,956F4D,ochre,yellow,dominant,0.255,True,dress,0,2,16.0,,B042-P010;B042-P032
content/swipe/visuals/IMG_0137.png,956F4D,ochre,yellow,dominant,0.255,True,shoes,1,2,8.6,B029-P002,B001-P004;B009-P004
content/swipe/visuals/IMG_0137.png,956F4D,ochre,yellow,dominant,0.255,True,bag,0,1,19.0,,B056-P004
content/swipe/visuals/IMG_0137.png,956F4D,ochre,yellow,dominant,0.255,True,accessory,0,3,15.1,,B019-P002;B037-P008;B037-P009
content/swipe/visuals/IMG_0137.png,956F4D,ochre,yellow,dominant,0.255,True,base,0,6,12.5,,B003-P001;B062-P007;B026-P009;B002-P001;B005-P001;B004-P001
content/swipe/visuals/IMG_0137.png,956F4D,ochre,yellow,dominant,0.255,True,multiple,14,29,2.8,B022-P022;B047-P001;B023-P001;B062-P019;B042-P007;B046-P011;B044-P020;B032-P003,B022-P020;B024-P003;B023-P010;B024-P006;B062-P020;B024-P008;B025-P004;B062-P018
content/swipe/visuals/IMG_0137.png,B98B5F,ochre,yellow,secondary,0.244,True,layer,7,13,1.1,B021-P021;B021-P013;B021-P022;B021-P014;B021-P016;B027-P008;B060-P002,B048-P001;B021-P017;B046-P003;B041-P004;B054-P006;B015-P003;B021-P018;B001-P001
content/swipe/visuals/IMG_0137.png,B98B5F,ochre,yellow,secondary,0.244,True,top,16,13,3.4,B029-P001;B062-P009;B032-P004;B021-P005;B047-P003;B047-P002;B050-P005;B050-P004,B021-P004;B042-P028;B057-P006;B042-P029;B025-P003;B058-P002;B042-P009;B059-P003
content/swipe/visuals/IMG_0137.png,B98B5F,ochre,yellow,secondary,0.244,True,bottom,6,10,4.9,B051-P002;B050-P003;B050-P002;B050-P008;B051-P003;B050-P007,B007-P002;B042-P041;B051-P001;B021-P010;B052-P004;B042-P040;B044-P010;B021-P011
content/swipe/visuals/IMG_0137.png,B98B5F,ochre,yellow,secondary,0.244,True,dress,1,1,8.7,B042-P010,B042-P032
content/swipe/visuals/IMG_0137.png,B98B5F,ochre,yellow,secondary,0.244,True,shoes,2,0,9.5,B053-P001;B029-P002,
content/swipe/visuals/IMG_0137.png,B98B5F,ochre,yellow,secondary,0.244,True,accessory,0,1,19.0,,B037-P008
content/swipe/visuals/IMG_0137.png,B98B5F,ochre,yellow,secondary,0.244,True,base,3,0,5.3,B003-P001;B026-P009;B004-P001,
content/swipe/visuals/IMG_0137.png,B98B5F,ochre,yellow,secondary,0.244,True,multiple,16,38,2.3,B044-P003;B047-P001;B046-P011;B042-P005;B042-P006;B023-P001;B024-P008;B023-P011,B044-P004;B062-P018;B022-P018;B023-P009;B062-P019;B023-P014;B042-P002;B022-P019
content/swipe/visuals/IMG_0137.png,C4A485,tan,brown,secondary,0.2,True,layer,14,8,1.4,B021-P016;B021-P014;B060-P002;B048-P001;B046-P003;B021-P013;B021-P017;B054-P006,B043-P002;B060-P006;B021-P018;B058-P005;B059-P002;B043-P003;B019-P004;B011-P006
content/swipe/visuals/IMG_0137.png,C4A485,tan,brown,secondary,0.2,True,top,23,23,2.5,B021-P025;B050-P006;B030-P003;B032-P004;B030-P001;B050-P004;B029-P001;B050-P005,B042-P024;B028-P014;B047-P003;B047-P002;B062-P015;B021-P005;B039-P001;B028-P013
content/swipe/visuals/IMG_0137.png,C4A485,tan,brown,secondary,0.2,True,bottom,11,7,6.0,B042-P041;B050-P002;B042-P040;B007-P002;B021-P010;B050-P008;B051-P003;B050-P007,B050-P003;B042-P038;B044-P010;B042-P039;B011-P002;B015-P004;B048-P003
content/swipe/visuals/IMG_0137.png,C4A485,tan,brown,secondary,0.2,True,dress,2,0,3.8,B042-P010;B042-P032,
content/swipe/visuals/IMG_0137.png,C4A485,tan,brown,secondary,0.2,True,shoes,1,2,5.7,B053-P001,B029-P002;B062-P017
content/swipe/visuals/IMG_0137.png,C4A485,tan,brown,secondary,0.2,True,accessory,0,3,16.9,,B037-P008;B025-P008;B045-P004
content/swipe/visuals/IMG_0137.png,C4A485,tan,brown,secondary,0.2,True,base,3,1,3.1,B004-P001;B003-P001;B026-P009,B062-P007
content/swipe/visuals/IMG_0137.png,C4A485,tan,brown,secondary,0.2,True,multiple,36,39,3.6,B023-P011;B024-P008;B033-P002;B044-P004;B022-P018;B046-P011;B047-P001;B022-P019,B036-P008;B052-P007;B036-P009;B024-P001;B033-P005;B022-P010;B022-P016;B022-P002
content/swipe/visuals/IMG_0137.png,6D5035,tobacco,brown,accent,0.182,True,layer,10,37,2.6,B021-P014;B054-P007;B021-P002;B040-P003;B040-P002;B012-P001;B041-P005;B042-P015,B030-P010;B041-P004;B042-P016;B042-P018;B043-P003;B038-P001;B054-P006;B021-P027
content/swipe/visuals/IMG_0137.png,6D5035,tobacco,brown,accent,0.182,True,top,14,36,1.9,B032-P002;B051-P004;B032-P004;B055-P002;B027-P004;B047-P003;B052-P001;B062-P005,B028-P013;B030-P002;B016-P002;B031-P006;B025-P003;B031-P002;B041-P008;B053-P003
content/swipe/visuals/IMG_0137.png,6D5035,tobacco,brown,accent,0.182,True,bottom,5,6,6.2,B042-P041;B052-P003;B052-P004;B042-P040;B050-P002,B020-P003;B050-P003;B044-P010;B015-P004;B021-P011;B021-P010
content/swipe/visuals/IMG_0137.png,6D5035,tobacco,brown,accent,0.182,True,dress,0,2,17.2,,B041-P006;B041-P007
content/swipe/visuals/IMG_0137.png,6D5035,tobacco,brown,accent,0.182,True,shoes,1,7,7.9,B029-P002,B001-P004;B009-P004;B039-P003;B055-P001;B062-P017;B053-P001;B037-P004
content/swipe/visuals/IMG_0137.png,6D5035,tobacco,brown,accent,0.182,True,bag,0,2,13.2,,B054-P003;B056-P004
content/swipe/visuals/IMG_0137.png,6D5035,tobacco,brown,accent,0.182,True,accessory,0,10,13.4,,B019-P002;B037-P009;B031-P009;B032-P001;B025-P008;B037-P008;B055-P003;B020-P006
content/swipe/visuals/IMG_0137.png,6D5035,tobacco,brown,accent,0.182,True,base,1,5,6.4,B062-P007,B002-P001;B003-P001;B062-P008;B005-P001;B026-P009
content/swipe/visuals/IMG_0137.png,6D5035,tobacco,brown,accent,0.182,True,multiple,10,54,4.1,B021-P026;B022-P014;B046-P006;B049-P003;B020-P005;B022-P020;B023-P001;B006-P001,B039-P004;B022-P021;B033-P002;B036-P001;B023-P006;B023-P011;B024-P004;B022-P007
content/swipe/visuals/IMG_0145.png,70827F,mid grey,grey,dominant,0.382,True,layer,8,12,6.5,B061-P002;B059-P001;B060-P005;B037-P007;B038-P001;B043-P003;B021-P018;B059-P002,B043-P002;B061-P004;B054-P001;B042-P018;B041-P005;B060-P006;B041-P004;B054-P002
content/swipe/visuals/IMG_0145.png,70827F,mid grey,grey,dominant,0.382,True,top,4,13,8.1,B062-P002;B062-P012;B016-P002;B055-P004,B042-P028;B011-P003;B011-P004;B042-P026;B034-P002;B059-P003;B031-P005;B062-P015
content/swipe/visuals/IMG_0145.png,70827F,mid grey,grey,dominant,0.382,True,bottom,2,5,10.9,B048-P002;B048-P003,B052-P005;B020-P003;B044-P010;B042-P040;B042-P041
content/swipe/visuals/IMG_0145.png,70827F,mid grey,grey,dominant,0.382,True,shoes,1,5,5.6,B062-P017,B001-P004;B009-P004;B001-P002;B009-P002;B029-P002
content/swipe/visuals/IMG_0145.png,70827F,mid grey,grey,dominant,0.382,True,bag,0,1,13.5,,B056-P004
content/swipe/visuals/IMG_0145.png,70827F,mid grey,grey,dominant,0.382,True,accessory,2,3,9.8,B037-P008;B037-P009,B019-P002;B001-P003;B009-P003
content/swipe/visuals/IMG_0145.png,70827F,mid grey,grey,dominant,0.382,True,base,1,0,9.7,B005-P001,
content/swipe/visuals/IMG_0145.png,70827F,mid grey,grey,dominant,0.382,True,multiple,9,47,9.0,B039-P004;B036-P007;B057-P004;B046-P010;B050-P001;B026-P003;B042-P019;B018-P003,B020-P005;B044-P015;B022-P008;B026-P008;B042-P002;B024-P006;B021-P007;B036-P005
content/swipe/visuals/IMG_0145.png,4F544C,dark grey,grey,secondary,0.21,False,layer,23,42,2.5,B060-P005;B038-P001;B043-P001;B037-P007;B027-P005;B041-P005;B042-P035;B043-P003,B028-P001;B037-P002;B040-P002;B040-P003;B041-P004;B054-P001;B054-P006;B061-P002
content/swipe/visuals/IMG_0145.png,4F544C,dark grey,grey,secondary,0.21,False,top,12,42,6.9,B030-P002;B031-P006;B039-P002;B057-P005;B008-P002;B054-P005;B059-P003;B045-P002,B031-P005;B054-P004;B059-P005;B034-P002;B028-P013;B031-P002;B062-P015;B053-P003
content/swipe/visuals/IMG_0145.png,4F544C,dark grey,grey,secondary,0.21,False,bottom,2,13,8.7,B048-P003;B020-P003,B042-P041;B015-P001;B015-P002;B020-P001;B049-P001;B041-P003;B020-P004;B042-P040
content/swipe/visuals/IMG_0145.png,4F544C,dark grey,grey,secondary,0.21,False,dress,0,5,16.9,,B042-P031;B042-P014;B041-P007;B041-P006;B033-P004
content/swipe/visuals/IMG_0145.png,4F544C,dark grey,grey,secondary,0.21,False,shoes,6,3,4.1,B062-P017;B053-P001;B001-P004;B009-P004;B029-P002;B037-P004,B039-P003;B001-P002;B009-P002
content/swipe/visuals/IMG_0145.png,4F544C,dark grey,grey,secondary,0.21,False,bag,1,4,8.7,B056-P004,B043-P005;B053-P004;B054-P003;B053-P005
content/swipe/visuals/IMG_0145.png,4F544C,dark grey,grey,secondary,0.21,False,accessory,5,2,6.4,B037-P009;B055-P003;B019-P002;B037-P008;B021-P001,B031-P009;B032-P001
content/swipe/visuals/IMG_0145.png,4F544C,dark grey,grey,secondary,0.21,False,base,0,4,15.3,,B005-P001;B062-P008;B062-P007;B002-P001
content/swipe/visuals/IMG_0145.png,4F544C,dark grey,grey,secondary,0.21,False,multiple,30,56,2.2,B023-P007;B036-P007;B024-P004;B023-P015;B053-P002;B052-P007;B027-P011;B039-P004,B044-P013;B046-P010;B018-P003;B050-P001;B046-P004;B022-P021;B056-P005;B021-P008
content/swipe/visuals/IMG_0145.png,54190A,rust,orange,accent,0.196,True,layer,2,28,6.3,B042-P018;B015-P003,B013-P001;B021-P022;B021-P002;B021-P027;B060-P002;B059-P001;B042-P016;B028-P002
content/swipe/visuals/IMG_0145.png,54190A,rust,orange,accent,0.196,True,top,16,32,1.5,B050-P004;B058-P004;B031-P008;B041-P008;B021-P005;B042-P001;B025-P003;B040-P001,B041-P009;B026-P010;B052-P002;B062-P009;B052-P001;B059-P006;B021-P006;B021-P004
content/swipe/visuals/IMG_0145.png,54190A,rust,orange,accent,0.196,True,bottom,4,6,4.7,B050-P003;B021-P010;B021-P003;B021-P011,B018-P002;B016-P001;B052-P004;B052-P003;B015-P005;B020-P003
content/swipe/visuals/IMG_0145.png,54190A,rust,orange,accent,0.196,True,dress,0,4,14.3,,B041-P006;B041-P007;B042-P010;B033-P004
content/swipe/visuals/IMG_0145.png,54190A,rust,orange,accent,0.196,True,shoes,1,4,8.0,B055-P001,B039-P003;B001-P004;B009-P004;B029-P002
content/swipe/visuals/IMG_0145.png,54190A,rust,orange,accent,0.196,True,bag,0,2,13.4,,B054-P003;B043-P005
content/swipe/visuals/IMG_0145.png,54190A,rust,orange,accent,0.196,True,accessory,1,4,4.5,B025-P008,B021-P009;B031-P009;B032-P001;B020-P006
content/swipe/visuals/IMG_0145.png,54190A,rust,orange,accent,0.196,True,base,1,5,9.2,B003-P001,B026-P009;B005-P001;B062-P008;B002-P001;B062-P007
content/swipe/visuals/IMG_0145.png,54190A,rust,orange,accent,0.196,True,multiple,5,32,4.7,B045-P001;B022-P022;B022-P015;B036-P003;B023-P001,B042-P007;B032-P003;B033-P002;B046-P009;B022-P007;B026-P007;B023-P006;B022-P014
content/swipe/visuals/IMG_0145.png,E3EFF1,off-white,white,secondary,0.138,True,layer,7,7,5.4,B042-P020;B012-P002;B011-P006;B019-P004;B061-P003;B043-P004;B043-P002,B058-P005;B046-P003;B048-P001;B060-P006;B001-P001;B009-P001;B041-P004
content/swipe/visuals/IMG_0145.png,E3EFF1,off-white,white,secondary,0.138,True,top,18,18,4.9,B062-P012;B010-P001;B026-P010;B011-P008;B010-P003;B058-P007;B057-P006;B062-P013,B062-P015;B062-P002;B062-P006;B042-P027;B028-P013;B042-P024;B028-P014;B021-P004
content/swipe/visuals/IMG_0145.png,E3EFF1,off-white,white,secondary,0.138,True,bottom,8,2,6.2,B062-P021;B011-P002;B015-P004;B048-P003;B021-P010;B042-P039;B021-P011;B007-P002,B042-P038;B048-P002
content/swipe/visuals/IMG_0145.png,E3EFF1,off-white,white,secondary,0.138,True,dress,1,0,9.1,B042-P032,
content/swipe/visuals/IMG_0145.png,E3EFF1,off-white,white,secondary,0.138,True,shoes,0,1,12.2,,B062-P017
